date,Plate.SN,DIV,well,trt,dose,units,meanfiringrate,burst.per.min,mean.isis,per.spikes.in.burst,mean.dur,mean.IBIs,nAE,nABE,ns.n,ns.peak.m,ns.durn.m,ns.percent.of.spikes.in.ns,ns.mean.insis,ns.durn.sd,ns.mean.spikes.in.ns,r,mi,cv.time,cv.network,file.name
20150819,MW1044-7,5,F4,Colchicine,0,uM,1.705259108,3.555,0.088666735,27.38,0.715666667,28.384,4,3,1,6,0.0675,0.143678161,NA,NA,9,0.012033832,1.43E-05,1.123215673,2.088758454,ON_20150819_MW1044-7_05_00_000.h5
20150819,MW1044-7,5,F5,Colchicine,0.03,uM,0.088815579,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,0.583538392,0.997174293,ON_20150819_MW1044-7_05_00_000.h5
20150819,MW1044-7,5,F6,Colchicine,0.1,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_05_00_000.h5
20150819,MW1044-7,5,F7,Colchicine,0.3,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_05_00_000.h5
20150819,MW1044-7,5,F8,Colchicine,1,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_05_00_000.h5
20150819,MW1044-7,7,A1,Amphetamine,3,uM,1.457054598,3.26625,0.029784851,78.5865625,0.556,23.559625,16,16,26,16,0.344313358,13.21015286,33.396,0.045546835,106.6923077,0.296736664,0.008988685,0.326690774,2.501900112,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,A2,Amphetamine,10,uM,2.721213736,4.86,0.030186744,76.8881875,0.7049375,13.9694375,16,16,39,16,0.457469984,10.4033862,22.87105263,0.074667879,104.6153846,0.284786362,0.015545389,0.214428271,2.509819177,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,A3,Amphetamine,30,uM,1.100059222,1.99875,0.033159273,74.73625,0.6424375,33.28275,16,16,22,15.86363636,0.345156926,11.10129936,39.92142857,0.061509711,80,0.255884809,0.006337041,0.419553209,2.427961034,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,A4,Amphetamine,0,uM,1.754496227,3.947142857,0.025194184,77.80714286,0.420071429,20.40407143,14,14,40,13.45,0.262561012,13.49815032,22.4974359,0.083851795,74.8,0.250452527,0.008602249,0.357231052,2.646223288,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,A5,Amphetamine,0.03,uM,1.31508909,2.46,0.021135443,79.510125,0.5035625,26.6715625,16,16,27,15.44444444,0.306539268,13.86587875,33.66153846,0.077075721,97.33333333,0.375251019,0.012635882,0.381210332,2.358969113,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,A6,Amphetamine,0.1,uM,1.778107583,3.6975,0.027704331,80.658875,0.60125,21.406,16,16,37,13.81081081,0.300319369,11.87856084,23.49861111,0.088809662,82.27027027,0.345914825,0.013011057,0.382247243,2.368219667,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,A7,Amphetamine,0.3,uM,1.997231276,4.33875,0.038707558,75.4436875,0.7034375,15.80225,16,16,35,15.54285714,0.380978878,11.20414119,25.12058824,0.095888758,92.14285714,0.242517397,0.009845433,0.285123913,2.527729443,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,A8,Amphetamine,1,uM,1.897869297,4.21125,0.033229331,78.4296875,0.705125,17.0281875,16,16,86,10.88372093,0.179002724,12.31354197,10.41823529,0.100121467,39.1627907,0.285378545,0.01251323,0.222229136,2.586970469,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,B1,Acetaminophen,3,uM,1.819739697,2.70375,0.027928732,73.4513125,0.7675,22.96075,16,16,28,14.60714286,0.297401502,12.04148555,30.97037037,0.096737908,112.7857143,0.296826447,0.012559568,0.339280977,2.632380283,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,B2,Acetaminophen,10,uM,1.668060029,3.045,0.021800503,77.295,0.48175,27.4064375,16,16,26,15.23076923,0.298829744,11.8344426,32.896,0.057088193,109.4230769,0.369624943,0.012398143,0.254935231,2.455656684,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,B3,Acetaminophen,30,uM,2.275403183,4.515,0.030029291,73.257875,0.66025,18.9268125,16,16,27,15.25925926,0.332800224,9.42579209,33.32115385,0.060812951,114.4814815,0.27111367,0.013612451,0.315343955,2.535761857,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,B4,Acetaminophen,0,uM,1.371778152,2.7975,0.026799805,71.0746875,0.5226875,26.9073125,16,16,22,15.09090909,0.305771432,12.04350025,40.39761905,0.088422029,108.2272727,0.29007391,0.009909265,0.395629452,2.686980175,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,B5,Acetaminophen,0.03,uM,1.583754998,3.18375,0.024209287,82.67625,0.5053125,23.063375,16,16,33,15.72727273,0.321293891,15.00547645,26.290625,0.078738916,103.7878788,0.346948108,0.012495331,0.297119233,2.707740809,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,B6,Acetaminophen,0.1,uM,1.904044728,3.765,0.028417499,75.1904375,0.6466875,20.95925,16,16,23,16,0.327542741,9.963193761,38.51136364,0.077369052,118.8695652,0.288191245,0.011992412,0.352728388,2.658290382,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,B7,Acetaminophen,0.3,uM,1.372490523,2.996,0.025347449,74.58493333,0.447266667,25.79,15,15,25,15,0.277989286,13.61087144,33.84583333,0.046385624,100.96,0.304176886,0.008657574,0.233042393,2.622270928,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,B8,Acetaminophen,1,uM,2.133507062,4.215,0.029137053,83.5554375,0.684375,16.1168125,16,16,41,14.04878049,0.31659632,8.810329127,21.68625,0.115078749,66.07317073,0.283476141,0.011703176,0.33436041,2.759744884,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,C1,Aminonicotinamide,3,uM,1.812801011,2.39625,0.02871157,72.0696875,1.0658125,25.2635,16,16,24,15.58333333,0.370850619,12.61578504,34.96956522,0.092945132,137.3333333,0.282798453,0.012785675,0.375763228,2.583265234,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,C2,Aminonicotinamide,10,uM,0.711354052,0,NA,0,NA,NA,4,0,0,NA,NA,0,NA,NA,NA,0.000625633,3.92E-07,1.215673991,2.081162027,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,C3,Aminonicotinamide,30,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,C4,Aminonicotinamide,0,uM,1.49410718,2.73,0.021820177,74.374125,0.5056875,25.865875,16,16,22,16,0.368368506,12.44136906,41,0.032668544,121.7727273,0.340928775,0.013174403,0.248856846,2.442319277,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,C5,Aminonicotinamide,0.03,uM,1.536571936,3.5775,0.031311786,80.9413125,0.6200625,25.075375,16,16,25,15.16,0.305454762,12.93745767,35.55208333,0.047761899,114.6,0.297909381,0.010174362,0.323145211,2.380942828,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,C6,Aminonicotinamide,0.1,uM,1.961635818,4.44375,0.032798027,68.7419375,0.5496875,20.2215625,16,16,27,14.40740741,0.33100823,10.16235719,33.62884615,0.092251338,106.4074074,0.214525836,0.009345806,0.221207899,2.585951859,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,C7,Aminonicotinamide,0.3,uM,1.255138846,2.4675,0.02166704,81.8386875,0.459125,27.371875,16,16,26,15.57692308,0.296105759,17.14854331,34.71,0.051842328,119.3076923,0.374704484,0.012419172,0.351086348,2.681261833,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,C8,Aminonicotinamide,1,uM,1.230922833,3.23625,0.02827724,76.8111875,0.4264375,25.2175,16,16,37,12.32432432,0.195963983,11.28523112,22.83611111,0.058032302,54.10810811,0.275024752,0.007013114,0.327639934,2.497724505,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,D1,Bis tri n butylin oxide,0.1,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,D2,Bis tri n butylin oxide,0.3,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,D3,Bis tri n butylin oxide,1,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,D4,Bis tri n butylin oxide,0,uM,1.423748907,3.03375,0.02050426,81.9383125,0.4445,24.498625,16,16,26,15.96153846,0.318629842,11.31634095,32.972,0.052941814,89.30769231,0.384147365,0.012463188,0.422890463,2.708859291,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,D5,Bis tri n butylin oxide,0.001,uM,1.605403697,3.8175,0.026324682,83.0563125,0.515875,18.446125,16,16,39,13.46153846,0.272792023,12.53835847,22.32763158,0.112000543,74.38461538,0.347832337,0.013124619,0.283013064,2.6170006,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,D6,Bis tri n butylin oxide,0.003,uM,2.440613288,4.73625,0.023750636,77.9595625,0.5783125,21.0360625,16,16,44,11.72727273,0.2865889,9.293796554,19.86744186,0.148379288,74.29545455,0.288497836,0.01356391,0.294409744,2.691162083,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,D7,Bis tri n butylin oxide,0.01,uM,1.284142552,2.985,0.026527647,88.2303125,0.563625,20.39,16,16,31,15.70967742,0.315533736,14.42157022,25.34166667,0.098987347,86.09677419,0.385287858,0.011064937,0.430206838,3.011569317,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,D8,Bis tri n butylin oxide,0.03,uM,0.812589476,1.97625,0.038212472,61.8553125,0.504625,40.2845,16,16,21,14.42857143,0.206431406,10.59687473,39.6075,0.025677014,59.0952381,0.177797454,0.003186098,0.451715442,2.421543642,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,E1,Chlordiazepoxide,3,uM,1.703239165,3.82875,0.028855536,71.31073333,0.5028,18.76066667,16,15,61,11.91803279,0.20424006,12.28255999,14.605,0.112557373,49.42622951,0.262502809,0.010120579,0.480516589,2.834839207,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,E2,Chlordiazepoxide,10,uM,1.239318643,2.79375,0.03500874,74.46075,0.5779375,24.807375,16,16,33,14.06060606,0.229225671,10.01623649,26.7359375,0.094056932,54.21212121,0.236852744,0.006104248,0.660298612,3.238776303,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,E3,Chlordiazepoxide,30,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,E4,Chlordiazepoxide,0,uM,1.706084026,3.585,0.023660318,83.887625,0.5373125,21.2025,16,16,35,13.82857143,0.261065631,10.13095819,25.96176471,0.106207484,71.17142857,0.383259207,0.01530905,0.312347249,2.118060254,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,E5,Chlordiazepoxide,0.03,uM,1.340762227,2.4975,0.024211138,74.753625,0.5249375,27.471375,16,16,27,15.25925926,0.30007049,12.35315427,33.18076923,0.093191577,88.40740741,0.338873616,0.011724354,0.368802297,2.789293357,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,E6,Chlordiazepoxide,0.1,uM,0.833355971,2.19,0.025679531,71.81735714,0.349214286,32.94271429,14,14,23,15.17391304,0.232525017,18.34593573,38.61363636,0.035493877,84.39130435,0.245163763,0.004986489,0.343313588,2.064348829,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,E7,Chlordiazepoxide,0.3,uM,1.586905161,3.816,0.026704342,73.6914,0.460333333,20.62586667,15,15,32,14.09375,0.288779875,12.89404962,27.90322581,0.112756584,86.40625,0.270202117,0.010927602,0.375979559,2.600698222,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,E8,Chlordiazepoxide,1,uM,1.039415109,3.17625,0.033184448,70.54471429,0.390857143,24.3825,16,14,57,11.03508772,0.180952065,14.84646195,15.70535714,0.07643395,39.01754386,0.203539339,0.005801194,0.411518007,2.659439353,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,F1,Colchicine,3,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,F2,Colchicine,10,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,F3,Colchicine,30,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,F4,Colchicine,0,uM,0.426413772,1.494545455,0.04721166,59.250875,0.398125,50.932125,11,8,21,9.476190476,0.180323129,9.981515712,41.1775,0.058497997,20.57142857,0.104798184,0.000643233,0.48814588,1.585144098,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,F5,Colchicine,0.03,uM,0.802667155,0.24,0.033565128,13.031,0.238,70.918,3,1,0,NA,NA,0,NA,NA,NA,-0.000150413,3.28E-06,1.220635259,2.029763839,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,F6,Colchicine,0.1,uM,0.145434851,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,0.451850995,0.896855596,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,F7,Colchicine,0.3,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,7,F8,Colchicine,1,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_07_00_000.h5
20150819,MW1044-7,9,A1,Amphetamine,3,uM,2.465576433,5.475,0.028571866,73.641625,0.50925,12.924,16,16,296,10.31756757,0.125862949,21.34331719,3.014237288,0.098539488,25.61486486,0.311874586,0.015098974,0.31849205,2.383724568,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,A2,Amphetamine,10,uM,4.676988332,12.42375,0.016213941,91.2971875,0.3096875,5.2323125,16,16,264,14.88257576,0.194267638,24.64458493,3.38365019,0.111192496,62.90530303,0.506157293,0.041331995,0.219444552,2.593440968,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,A3,Amphetamine,30,uM,1.776722529,3.04875,0.024121045,75.904375,0.56475,21.249625,16,16,48,12.79166667,0.296334643,9.992577835,17.63404255,0.167803293,53.29166667,0.346515794,0.013414135,0.337173535,2.697383045,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,A4,Amphetamine,0,uM,2.489105045,6.49125,0.020251195,76.49973333,0.2994,15.28386667,16,15,174,13.5862069,0.163360235,25.20146112,5.046531792,0.113527081,51.94252874,0.356003096,0.020281543,0.456939592,2.849877018,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,A5,Amphetamine,0.03,uM,2.343352582,4.5,0.0218349,75.86225,0.4760625,14.063875,16,16,269,13.47583643,0.120292995,29.05251311,3.259701493,0.106460517,36.46468401,0.45190257,0.02334037,0.339169494,2.800458882,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,A6,Amphetamine,0.1,uM,2.733899778,6.41625,0.02266473,80.253875,0.428125,10.429375,16,16,314,12.86305732,0.129523203,26.5727342,2.834824281,0.106098601,33.3343949,0.433397595,0.024855963,0.252387013,2.656800754,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,A7,Amphetamine,0.3,uM,2.891937091,6.86625,0.028811041,76.5095,0.522,11.278,16,16,271,12.12177122,0.143999971,21.00703194,3.264074074,0.101186953,32.29889299,0.31728709,0.01803125,0.207227454,2.618607654,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,A8,Amphetamine,1,uM,3.280818545,8.10375,0.021987811,83.8056875,0.4630625,9.0306875,16,16,298,13.07718121,0.144650053,26.88597419,2.981481481,0.102464982,42.64765101,0.403594661,0.025868312,0.264697344,2.691469011,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,B1,Acetaminophen,3,uM,3.137078854,7.59,0.024466654,79.6313125,0.4685,10.2205,16,16,239,13.38912134,0.168392021,21.4960508,3.733193277,0.123811692,40.65271967,0.368520418,0.022776075,0.374506386,2.799862862,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,B2,Acetaminophen,10,uM,1.984523898,4.7625,0.018594045,86.363875,0.354375,13.7330625,16,16,131,11.98473282,0.172603089,20.56797118,6.796153846,0.096384985,44.89312977,0.449836921,0.019419928,0.231786442,2.608224507,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,B3,Acetaminophen,30,uM,2.361745154,3.87375,0.020734224,87.743125,0.661,16.49975,16,16,91,12.52747253,0.238346396,13.08334313,9.875555556,0.169152736,48.92307692,0.412612361,0.022661026,0.2251449,2.684441103,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,B4,Acetaminophen,0,uM,2.553652565,5.9325,0.022767302,88.3045,0.4899375,10.42525,16,16,163,13.18404908,0.19015601,17.37558775,5.42654321,0.137221039,39.2208589,0.428494072,0.023070302,0.211625688,2.628633366,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,B5,Acetaminophen,0.03,uM,1.351680583,3.1575,0.018406112,80.8626875,0.3425625,23.7001875,16,16,98,10.58163265,0.15190363,19.07060334,9.05,0.092791264,37.89795918,0.413630432,0.0134914,0.317431045,2.71966889,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,B6,Acetaminophen,0.1,uM,2.158663389,5.1375,0.02215192,83.1506875,0.4465625,13.7779375,16,16,125,12.432,0.203292445,17.88952479,7.141532258,0.144561902,44.512,0.357079695,0.017547939,0.299323415,2.639838661,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,B7,Acetaminophen,0.3,uM,1.688322503,4.312,0.022324809,78.96493333,0.3686,18.66373333,15,15,154,9.987012987,0.13427341,22.6093435,5.694117647,0.087801353,33.5,0.334706374,0.013353614,0.376658074,2.827620051,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,B8,Acetaminophen,1,uM,2.986398569,5.54625,0.024591362,80.5186875,0.6020625,11.23075,16,16,291,13.19243986,0.128823668,25.5089709,3.07,0.139467651,37.71821306,0.403591907,0.023919664,0.304885144,2.697268336,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,C1,Aminonicotinamide,3,uM,3.953500866,8.0925,0.027383047,77.0594375,0.6875,9.1825,16,16,319,12.830721,0.153296914,19.02496401,2.793710692,0.124413869,33.97178683,0.345397869,0.025019162,0.298834665,2.55649948,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,C2,Aminonicotinamide,10,uM,0.53303758,0,NA,0,NA,NA,4,0,0,NA,NA,0,NA,NA,NA,0.000553541,6.32E-06,1.398624608,2.12329806,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,C3,Aminonicotinamide,30,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,C4,Aminonicotinamide,0,uM,1.822470294,2.62,0.023902416,84.26773333,1.057866667,25.98266667,15,15,31,13.48387097,0.293235843,10.30182394,29.13166667,0.110959605,81.80645161,0.386451639,0.013646242,0.435161194,2.492688617,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,C5,Aminonicotinamide,0.03,uM,1.300736627,3.21375,0.02097146,86.307,0.4044375,20.8789375,16,16,97,10.65979381,0.155967341,21.40760899,9.09375,0.081517917,41.36082474,0.419890796,0.014250164,0.357739975,2.623852557,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,C6,Aminonicotinamide,0.1,uM,2.731054134,6.16875,0.024421458,82.945125,0.5138125,13.9525625,16,16,143,12.39160839,0.209945427,16.45531017,6.222183099,0.146729041,45.27972028,0.322021576,0.019161117,0.324303545,2.733133404,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,C7,Aminonicotinamide,0.3,uM,1.717565537,4.036,0.017134457,82.49013333,0.335933333,19.755,15,15,150,8.886666667,0.13690119,22.67672414,5.93590604,0.100081735,35.07333333,0.408580271,0.016276406,0.261309011,2.641569695,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,C8,Aminonicotinamide,1,uM,2.297336447,5.5425,0.032182393,79.5443125,0.5919375,12.95075,16,16,262,12.48473282,0.133253567,25.40181269,3.396360153,0.098107305,32.09160305,0.351383091,0.016874204,0.247674596,2.691092253,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,D1,Bis tri n butylin oxide,0.1,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,D2,Bis tri n butylin oxide,0.3,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,D3,Bis tri n butylin oxide,1,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,D4,Bis tri n butylin oxide,0,uM,1.531025519,3.5925,0.023869906,83.585875,0.47825,20.340375,16,16,86,11.41860465,0.191046343,17.84759055,10.34058824,0.092762383,45.77906977,0.390596176,0.013675276,0.42476327,2.799881587,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,D5,Bis tri n butylin oxide,0.001,uM,2.117089234,4.8825,0.023613371,81.2696875,0.4244375,14.526875,16,16,97,13.42268041,0.226782767,18.00806478,9.080729167,0.112796982,56.62886598,0.340043996,0.014805504,0.355971643,2.705944219,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,D6,Bis tri n butylin oxide,0.003,uM,2.031719934,4.27875,0.019986172,84.474625,0.483,18.935625,16,16,110,11.33636364,0.176536001,18.08492467,8.103211009,0.101330169,48.12727273,0.368607311,0.016859929,0.264326111,2.70337378,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,D7,Bis tri n butylin oxide,0.01,uM,1.55524819,3.9375,0.019034415,84.5796875,0.36025,18.1905625,16,16,125,11.832,0.140333867,26.02641914,7.099596774,0.082451136,46.656,0.435992454,0.01644032,0.340114744,2.677925406,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,D8,Bis tri n butylin oxide,0.03,uM,1.663521449,3.62625,0.026714314,66.396625,0.43025,20.4554375,16,16,307,11.09446254,0.096773013,36.24415888,2.90130719,0.069365138,28.29641694,0.341994523,0.014552915,0.468038011,2.887352091,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,E1,Chlordiazepoxide,3,uM,2.65207018,6.65625,0.020715632,69.6449375,0.33675,10.465375,16,16,332,14.86445783,0.112822615,38.50723614,2.657401813,0.073556255,44.31927711,0.467684523,0.025451496,0.536854218,2.959288465,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,E2,Chlordiazepoxide,10,uM,1.494656809,4.00125,0.018792399,78.3255625,0.3060625,18.1393125,16,16,179,11.09497207,0.123660828,31.91084281,4.916853933,0.094087524,38.39106145,0.411681268,0.014863881,0.721840021,3.488289365,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,E3,Chlordiazepoxide,30,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,E4,Chlordiazepoxide,0,uM,1.739104512,3.645,0.018510479,90.4111875,0.4526875,17.2961875,16,16,116,12.89655172,0.168516388,19.42371393,7.584347826,0.108737161,41.95689655,0.495337073,0.021652773,0.314061752,2.575030832,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,E5,Chlordiazepoxide,0.03,uM,1.311147517,2.8725,0.01634194,76.582875,0.30175,21.5561875,16,16,74,11.94594595,0.163914702,18.34736118,12.01849315,0.097757747,46.83783784,0.424501026,0.014763548,0.245491578,2.742765517,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,E6,Chlordiazepoxide,0.1,uM,1.051712759,2.784,0.026849122,83.71771429,0.475142857,22.44921429,15,14,40,14.2,0.227048679,20.20620003,21.31282051,0.048491619,72.025,0.32228915,0.008207215,0.489761836,2.725312189,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,E7,Chlordiazepoxide,0.3,uM,1.85867243,4.14,0.025171133,85.722,0.5208,15.17573333,15,15,125,12.192,0.160792982,23.18771385,7.060080645,0.088858179,46.624,0.361636514,0.016124853,0.325762582,2.564717328,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,E8,Chlordiazepoxide,1,uM,1.391658402,3.30375,0.030772523,63.6306,0.393066667,22.14,16,15,193,10.74093264,0.106181658,29.44990275,4.513802083,0.065117841,30.59585492,0.305164082,0.011438914,0.469556703,2.941005025,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,F1,Colchicine,3,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,F2,Colchicine,10,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,F3,Colchicine,30,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,F4,Colchicine,0,uM,1.104863163,3.248571429,0.038957553,66.28584615,0.455153846,22.40915385,14,13,92,10.18478261,0.141944134,17.83189317,9.673626374,0.075137065,27.14130435,0.197078611,0.004722061,0.485934838,2.127660667,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,F5,Colchicine,0.03,uM,1.482649582,2.7075,0.138135214,26.53925,0.96725,30.9375,8,4,0,NA,NA,0,NA,NA,NA,0.001100343,1.02E-05,0.93554106,2.463654466,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,F6,Colchicine,0.1,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_09_00_000.h5
20150819,MW1044-7,9,F7,Colchicine,0.3,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20150819_MW1044-7_09_00_000.h5
