apid,treatment,spid,acsn,rowi,coli,wllt,wllq,conc,rval,srcf,wllq_notes
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_firing_rate_mean,4,5,t,1,0.0298,4.419955,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_firing_rate_mean,4,4,t,1,0.0995,6.775495,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_firing_rate_mean,4,5,t,1,0.0995,9.724119,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_firing_rate_mean,4,6,t,1,0.0995,6.854123,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_firing_rate_mean,4,5,t,1,0.298,2.578,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_firing_rate_mean,4,6,t,1,0.298,4.144154,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_firing_rate_mean,4,7,t,1,0.298,5.736296,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_firing_rate_mean,4,6,t,1,0.995,7.842993,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_firing_rate_mean,4,7,t,1,0.995,11.317606,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_firing_rate_mean,4,8,t,1,0.995,4.345894,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_firing_rate_mean,4,1,t,1,9.95,15.975971,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_firing_rate_mean,4,2,t,1,9.95,13.546649,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_firing_rate_mean,4,8,t,1,9.95,6.397904,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_firing_rate_mean,4,1,t,1,19.9,6.786593,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_firing_rate_mean,4,2,t,1,19.9,13.794943,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_firing_rate_mean,4,3,t,1,19.9,13.554527,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_firing_rate_mean,4,1,t,1,2.98,9.212003,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_firing_rate_mean,4,7,t,1,2.98,3.614787,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_firing_rate_mean,4,8,t,1,2.98,10.40897,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_rate,4,3,t,1,0.0298,5.982857,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_rate,4,4,t,1,0.0298,15.559,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_rate,4,5,t,1,0.0298,11.55608,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_rate,4,4,t,1,0.0995,13.741286,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_rate,4,5,t,1,0.0995,17.009375,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_rate,4,6,t,1,0.0995,14.505571,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_rate,4,5,t,1,0.298,7.456875,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_rate,4,6,t,1,0.298,8.898482,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_rate,4,7,t,1,0.298,13.15875,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_rate,4,6,t,1,0.995,14.231429,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_rate,4,7,t,1,0.995,16.586875,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_rate,4,8,t,1,0.995,7.739196,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_rate,4,1,t,1,9.95,28.094875,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_rate,4,2,t,1,9.95,19.919375,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_rate,4,8,t,1,9.95,14.89375,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_rate,4,1,t,1,19.9,11.959375,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_rate,4,2,t,1,19.9,26.27875,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_rate,4,3,t,1,19.9,21.710804,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_rate,4,1,t,1,2.98,17.5075,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_rate,4,7,t,1,2.98,9.093,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_rate,4,8,t,1,2.98,15.939643,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_interspike_interval,4,3,t,1,0.0298,0.219221,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_interspike_interval,4,4,t,1,0.0298,0.33914,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_interspike_interval,4,5,t,1,0.0298,0.236895,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_interspike_interval,4,4,t,1,0.0995,0.296751,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_interspike_interval,4,5,t,1,0.0995,0.333112,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_interspike_interval,4,6,t,1,0.0995,0.299604,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_interspike_interval,4,5,t,1,0.298,0.383923,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_interspike_interval,4,6,t,1,0.298,0.289448,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_interspike_interval,4,7,t,1,0.298,0.291901,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_interspike_interval,4,6,t,1,0.995,0.383414,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_interspike_interval,4,7,t,1,0.995,0.419376,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_interspike_interval,4,8,t,1,0.995,0.189421,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_interspike_interval,4,1,t,1,9.95,0.339401,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_interspike_interval,4,2,t,1,9.95,0.265094,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_interspike_interval,4,8,t,1,9.95,0.300465,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_interspike_interval,4,1,t,1,19.9,0.378743,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_interspike_interval,4,2,t,1,19.9,0.700589,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_interspike_interval,4,3,t,1,19.9,0.291734,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_interspike_interval,4,1,t,1,2.98,0.253691,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_interspike_interval,4,7,t,1,2.98,0.254927,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_interspike_interval,4,8,t,1,2.98,0.28895,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_spike_percent,4,3,t,1,0.0298,250.800167,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_spike_percent,4,4,t,1,0.0298,342.400206,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_spike_percent,4,5,t,1,0.0298,410.694071,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_spike_percent,4,4,t,1,0.0995,361.701036,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_spike_percent,4,5,t,1,0.0995,373.742985,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_spike_percent,4,6,t,1,0.0995,350.612142,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_spike_percent,4,5,t,1,0.298,382.089958,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_spike_percent,4,6,t,1,0.298,266.308714,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_spike_percent,4,7,t,1,0.298,288.160567,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_spike_percent,4,6,t,1,0.995,318.217833,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_spike_percent,4,7,t,1,0.995,356.376206,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_spike_percent,4,8,t,1,0.995,212.463964,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_spike_percent,4,1,t,1,9.95,396.633733,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_spike_percent,4,2,t,1,9.95,382.109792,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_spike_percent,4,8,t,1,9.95,340.675726,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_spike_percent,4,1,t,1,19.9,360.075573,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_spike_percent,4,2,t,1,19.9,515.532274,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_spike_percent,4,3,t,1,19.9,394.077577,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_spike_percent,4,1,t,1,2.98,377.944136,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_spike_percent,4,7,t,1,2.98,316.167561,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_per_burst_spike_percent,4,8,t,1,2.98,354.407364,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_duration_mean,4,3,t,1,0.0298,2.547583,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_duration_mean,4,4,t,1,0.0298,3.566337,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_duration_mean,4,5,t,1,0.0298,2.360582,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_duration_mean,4,4,t,1,0.0995,3.37925,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_duration_mean,4,5,t,1,0.0995,4.540095,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_duration_mean,4,6,t,1,0.0995,4.170158,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_duration_mean,4,5,t,1,0.298,3.024278,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_duration_mean,4,6,t,1,0.298,2.125196,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_duration_mean,4,7,t,1,0.298,3.003533,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_duration_mean,4,6,t,1,0.995,4.475583,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_duration_mean,4,7,t,1,0.995,5.244313,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_duration_mean,4,8,t,1,0.995,1.92625,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_duration_mean,4,1,t,1,9.95,5.625094,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_duration_mean,4,2,t,1,9.95,8.209347,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_duration_mean,4,8,t,1,9.95,3.518415,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_duration_mean,4,1,t,1,19.9,4.052964,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_duration_mean,4,2,t,1,19.9,10.564815,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_duration_mean,4,3,t,1,19.9,4.71535,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_duration_mean,4,1,t,1,2.98,3.90664,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_duration_mean,4,7,t,1,2.98,2.157987,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_burst_duration_mean,4,8,t,1,2.98,5.414393,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_interburst_interval_mean,4,3,t,1,0.0298,160.715667,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_interburst_interval_mean,4,4,t,1,0.0298,192.2207,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_interburst_interval_mean,4,5,t,1,0.0298,169.153852,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_interburst_interval_mean,4,4,t,1,0.0995,188.061929,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_interburst_interval_mean,4,5,t,1,0.0995,150.467975,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_interburst_interval_mean,4,6,t,1,0.0995,201.911,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_interburst_interval_mean,4,5,t,1,0.298,303.051819,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_interburst_interval_mean,4,6,t,1,0.298,233.767464,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_interburst_interval_mean,4,7,t,1,0.298,296.413611,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_interburst_interval_mean,4,6,t,1,0.995,170.605762,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_interburst_interval_mean,4,7,t,1,0.995,160.806044,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_interburst_interval_mean,4,8,t,1,0.995,140.148464,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_interburst_interval_mean,4,1,t,1,9.95,100.133104,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_interburst_interval_mean,4,2,t,1,9.95,146.383111,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_interburst_interval_mean,4,8,t,1,9.95,208.420598,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_interburst_interval_mean,4,1,t,1,19.9,231.563327,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_interburst_interval_mean,4,2,t,1,19.9,144.898628,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_interburst_interval_mean,4,3,t,1,19.9,144.081045,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_interburst_interval_mean,4,1,t,1,2.98,170.345454,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_interburst_interval_mean,4,7,t,1,2.98,301.993577,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_interburst_interval_mean,4,8,t,1,2.98,187.187857,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_active_electrodes_number,4,3,t,1,0.0298,47.5,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_active_electrodes_number,4,4,t,1,0.0298,91.5,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_active_electrodes_number,4,5,t,1,0.0298,83.5,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_active_electrodes_number,4,4,t,1,0.0995,85,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_active_electrodes_number,4,5,t,1,0.0995,84,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_active_electrodes_number,4,6,t,1,0.0995,69.5,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_active_electrodes_number,4,5,t,1,0.298,53,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_active_electrodes_number,4,6,t,1,0.298,77.5,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_active_electrodes_number,4,7,t,1,0.298,65,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_active_electrodes_number,4,6,t,1,0.995,68,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_active_electrodes_number,4,7,t,1,0.995,89.5,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_active_electrodes_number,4,8,t,1,0.995,43.5,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_active_electrodes_number,4,1,t,1,9.95,99,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_active_electrodes_number,4,2,t,1,9.95,96.5,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_active_electrodes_number,4,8,t,1,9.95,55,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_active_electrodes_number,4,1,t,1,19.9,60,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_active_electrodes_number,4,2,t,1,19.9,98,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_active_electrodes_number,4,3,t,1,19.9,82,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_active_electrodes_number,4,1,t,1,2.98,84.5,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_active_electrodes_number,4,7,t,1,2.98,62.5,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_active_electrodes_number,4,8,t,1,2.98,73,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_bursting_electrodes_number,4,3,t,1,0.0298,28.5,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_bursting_electrodes_number,4,4,t,1,0.0298,74,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_bursting_electrodes_number,4,5,t,1,0.0298,59.5,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_bursting_electrodes_number,4,4,t,1,0.0995,64,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_bursting_electrodes_number,4,5,t,1,0.0995,71,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_bursting_electrodes_number,4,6,t,1,0.0995,60.5,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_bursting_electrodes_number,4,5,t,1,0.298,42.5,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_bursting_electrodes_number,4,6,t,1,0.298,55,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_bursting_electrodes_number,4,7,t,1,0.298,47,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_bursting_electrodes_number,4,6,t,1,0.995,52,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_bursting_electrodes_number,4,7,t,1,0.995,70.5,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_bursting_electrodes_number,4,8,t,1,0.995,26,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_bursting_electrodes_number,4,1,t,1,9.95,82,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_bursting_electrodes_number,4,2,t,1,9.95,82,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_bursting_electrodes_number,4,8,t,1,9.95,48,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_bursting_electrodes_number,4,1,t,1,19.9,52,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_bursting_electrodes_number,4,2,t,1,19.9,78,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_bursting_electrodes_number,4,3,t,1,19.9,66,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_bursting_electrodes_number,4,1,t,1,2.98,68.5,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_bursting_electrodes_number,4,7,t,1,2.98,53.5,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_bursting_electrodes_number,4,8,t,1,2.98,67.5,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_network_spike_number,4,3,t,1,0.0298,85.5,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_network_spike_number,4,4,t,1,0.0298,213.5,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_network_spike_number,4,5,t,1,0.0298,204,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_network_spike_number,4,4,t,1,0.0995,222.5,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_network_spike_number,4,5,t,1,0.0995,232,NTP91_AUC.csv,""
20160803_MW1139-34,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_network_spike_number,4,6,t,1,0.0995,201,NTP91_AUC.csv,""
20160803_MW1139-30,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_network_spike_number,4,5,t,1,0.298,128,NTP91_AUC.csv,""
20160803_MW1139-31,Naphthalene,EX000344,CCTE_Shafer_MEA_dev_network_spike_number,4,6,t,1,0.298,126.5,NTP91_AUC.csv,""
