apid,treatment,spid,acsn,rowi,coli,wllt,wllq,conc,rval,srcf,wllq_notes
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_number,6,8,t,1,30,141,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_peak,4,1,t,1,0.03,48.513975,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_peak,5,1,t,1,0.03,46.688095,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_peak,6,1,t,1,0.03,50.041528,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_peak,4,3,t,1,0.1,42.365079,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_peak,5,3,t,1,0.1,33.024948,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_peak,6,3,t,1,0.1,39.904509,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_peak,4,4,t,1,0.3,48.673077,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_peak,5,4,t,1,0.3,46.688095,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_peak,6,4,t,1,0.3,52.454545,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_peak,4,5,t,1,1,47.442513,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_peak,5,5,t,1,1,54.481818,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_peak,6,5,t,1,1,47.170455,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_peak,4,7,t,1,10,44.616667,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_peak,5,7,t,1,10,41.562929,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_peak,6,7,t,1,10,40.175,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_peak,4,6,t,1,3,41.761212,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_peak,5,6,t,1,3,47.990385,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_peak,6,6,t,1,3,40.812176,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_peak,4,8,t,1,30,36.057823,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_peak,5,8,t,1,30,52.611807,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_peak,6,8,t,1,30,47.18917,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_spike_duration_mean,4,1,t,1,0.03,0.49115,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_spike_duration_mean,5,1,t,1,0.03,0.617262,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_spike_duration_mean,6,1,t,1,0.03,0.491513,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_spike_duration_mean,4,3,t,1,0.1,0.498363,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_spike_duration_mean,5,3,t,1,0.1,0.532471,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_spike_duration_mean,6,3,t,1,0.1,0.568446,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_spike_duration_mean,4,4,t,1,0.3,0.797643,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_spike_duration_mean,5,4,t,1,0.3,0.890585,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_spike_duration_mean,6,4,t,1,0.3,0.697929,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_spike_duration_mean,4,5,t,1,1,0.640928,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_spike_duration_mean,5,5,t,1,1,1.018783,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_spike_duration_mean,6,5,t,1,1,0.62737,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_spike_duration_mean,4,7,t,1,10,0.555734,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_spike_duration_mean,5,7,t,1,10,0.634927,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_spike_duration_mean,6,7,t,1,10,0.630162,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_spike_duration_mean,4,6,t,1,3,0.509529,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_spike_duration_mean,5,6,t,1,3,0.648215,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_spike_duration_mean,6,6,t,1,3,0.62165,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_spike_duration_mean,4,8,t,1,30,0.463267,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_spike_duration_mean,5,8,t,1,30,0.888348,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_spike_duration_mean,6,8,t,1,30,0.660431,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,4,1,t,1,0.03,33.904907,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,5,1,t,1,0.03,30.928422,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,6,1,t,1,0.03,28.958204,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,4,3,t,1,0.1,39.660482,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,5,3,t,1,0.1,50.7518,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,6,3,t,1,0.1,42.686966,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,4,4,t,1,0.3,26.96844,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,5,4,t,1,0.3,23.594422,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,6,4,t,1,0.3,29.085286,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,4,5,t,1,1,29.298812,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,5,5,t,1,1,17.54982,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,6,5,t,1,1,29.452292,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,4,7,t,1,10,32.358997,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,5,7,t,1,10,32.250726,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,6,7,t,1,10,24.998142,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,4,6,t,1,3,43.951573,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,5,6,t,1,3,30.440249,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,6,6,t,1,3,33.033754,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,4,8,t,1,30,35.522519,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,5,8,t,1,30,31.262443,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent,6,8,t,1,30,17.468968,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,4,1,t,1,0.03,223.184178,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,5,1,t,1,0.03,180.93589,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,6,1,t,1,0.03,316.711275,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,4,3,t,1,0.1,320.475625,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,5,3,t,1,0.1,30.700848,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,6,3,t,1,0.1,147.138972,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,4,4,t,1,0.3,191.985833,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,5,4,t,1,0.3,208.754746,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,6,4,t,1,0.3,238.85625,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,4,5,t,1,1,232.4125,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,5,5,t,1,1,231.600862,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,6,5,t,1,1,247.316021,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,4,7,t,1,10,287.243642,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,5,7,t,1,10,110.128651,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,6,7,t,1,10,288.542532,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,4,6,t,1,3,221.433594,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,5,6,t,1,3,199.90656,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,6,6,t,1,3,95.015659,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,4,8,t,1,30,237.553724,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,5,8,t,1,30,208.969345,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean,6,8,t,1,30,249.792788,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_duration_std,4,1,t,1,0.03,0.147239,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_duration_std,5,1,t,1,0.03,0.241121,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_duration_std,6,1,t,1,0.03,0.186635,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_duration_std,4,3,t,1,0.1,0.134075,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_duration_std,5,3,t,1,0.1,0.411853,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_duration_std,6,3,t,1,0.1,0.242051,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_duration_std,4,4,t,1,0.3,0.384391,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_duration_std,5,4,t,1,0.3,0.295203,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_duration_std,6,4,t,1,0.3,0.199958,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_duration_std,4,5,t,1,1,0.157733,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_duration_std,5,5,t,1,1,0.407259,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_duration_std,6,5,t,1,1,0.20122,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_duration_std,4,7,t,1,10,0.18088,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_duration_std,5,7,t,1,10,0.241812,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_duration_std,6,7,t,1,10,0.20655,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_duration_std,4,6,t,1,3,0.274606,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_duration_std,5,6,t,1,3,0.193864,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_duration_std,6,6,t,1,3,0.23956,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_duration_std,4,8,t,1,30,0.174364,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_duration_std,5,8,t,1,30,0.258225,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_network_spike_duration_std,6,8,t,1,30,0.324613,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,4,1,t,1,0.03,121.967391,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,5,1,t,1,0.03,147.030952,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,6,1,t,1,0.03,158.539867,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,4,3,t,1,0.1,116.412698,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,5,3,t,1,0.1,100.180603,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,6,3,t,1,0.1,105.950928,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,4,4,t,1,0.3,173.277592,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,5,4,t,1,0.3,132.34881,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,6,4,t,1,0.3,170.314545,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,4,5,t,1,1,141.05615,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,5,5,t,1,1,221.022727,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,6,5,t,1,1,136.034091,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,4,7,t,1,10,108.811111,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,5,7,t,1,10,121.162929,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,6,7,t,1,10,120.695833,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,4,6,t,1,3,138.569697,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,5,6,t,1,3,140.252404,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,6,6,t,1,3,119.196351,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,4,8,t,1,30,88.187075,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,5,8,t,1,30,144.155635,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean,6,8,t,1,30,136.568214,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_correlation_coefficient_mean,4,1,t,1,0.03,0.414714,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_correlation_coefficient_mean,5,1,t,1,0.03,0.405807,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_correlation_coefficient_mean,6,1,t,1,0.03,0.439236,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_correlation_coefficient_mean,4,3,t,1,0.1,0.484189,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_correlation_coefficient_mean,5,3,t,1,0.1,0.532117,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_correlation_coefficient_mean,6,3,t,1,0.1,0.372901,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_correlation_coefficient_mean,4,4,t,1,0.3,0.597138,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_correlation_coefficient_mean,5,4,t,1,0.3,0.379379,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_correlation_coefficient_mean,6,4,t,1,0.3,0.472854,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_correlation_coefficient_mean,4,5,t,1,1,0.52537,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_correlation_coefficient_mean,5,5,t,1,1,0.377133,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_correlation_coefficient_mean,6,5,t,1,1,0.375595,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_correlation_coefficient_mean,4,7,t,1,10,0.361368,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_correlation_coefficient_mean,5,7,t,1,10,0.383224,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_correlation_coefficient_mean,6,7,t,1,10,0.32442,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_correlation_coefficient_mean,4,6,t,1,3,0.474908,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_correlation_coefficient_mean,5,6,t,1,3,0.521075,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_correlation_coefficient_mean,6,6,t,1,3,0.429227,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_correlation_coefficient_mean,4,8,t,1,30,0.400565,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_correlation_coefficient_mean,5,8,t,1,30,0.554536,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_correlation_coefficient_mean,6,8,t,1,30,0.267463,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_mutual_information_norm,4,1,t,1,0.03,0.003674,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_mutual_information_norm,5,1,t,1,0.03,0.008136,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_mutual_information_norm,6,1,t,1,0.03,0.010928,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_mutual_information_norm,4,3,t,1,0.1,0.005536,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_mutual_information_norm,5,3,t,1,0.1,0.020817,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_mutual_information_norm,6,3,t,1,0.1,0.012069,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_mutual_information_norm,4,4,t,1,0.3,0.011389,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_mutual_information_norm,5,4,t,1,0.3,0.006465,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_mutual_information_norm,6,4,t,1,0.3,0.005869,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_mutual_information_norm,4,5,t,1,1,0.006229,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_mutual_information_norm,5,5,t,1,1,0.009871,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_mutual_information_norm,6,5,t,1,1,0.005544,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_mutual_information_norm,4,7,t,1,10,0.003941,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_mutual_information_norm,5,7,t,1,10,0.009632,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_mutual_information_norm,6,7,t,1,10,0.006226,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_mutual_information_norm,4,6,t,1,3,0.010435,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_mutual_information_norm,5,6,t,1,3,0.007319,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_mutual_information_norm,6,6,t,1,3,0.011155,Example2020_AUC.csv,""
20180815_MW1207-25,1475836,1475836,CCTE_Shafer_MEA_dev_mutual_information_norm,4,8,t,1,30,0.007128,Example2020_AUC.csv,""
20180815_MW1207-26,1475836,1475836,CCTE_Shafer_MEA_dev_mutual_information_norm,5,8,t,1,30,0.008914,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_mutual_information_norm,6,8,t,1,30,0.005677,Example2020_AUC.csv,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_AB,6,1,t,1,0.03,20452.3333333333,20180815_ON PFAS G2-1_1 Calculations.xlsx,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_LDH,6,1,t,1,0.03,1.00113333333333,20180815_ON PFAS G2-1_1 Calculations.xlsx,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_AB,6,3,t,1,0.1,15875.3333333333,20180815_ON PFAS G2-1_1 Calculations.xlsx,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_LDH,6,3,t,1,0.1,0.760533333333333,20180815_ON PFAS G2-1_1 Calculations.xlsx,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_AB,6,4,t,1,0.3,18314.3333333333,20180815_ON PFAS G2-1_1 Calculations.xlsx,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_LDH,6,4,t,1,0.3,0.765933333333333,20180815_ON PFAS G2-1_1 Calculations.xlsx,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_AB,6,5,t,1,1,19669.3333333333,20180815_ON PFAS G2-1_1 Calculations.xlsx,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_LDH,6,5,t,1,1,0.879433333333333,20180815_ON PFAS G2-1_1 Calculations.xlsx,""
20180815_MW1207-24,1475836,1475836,CCTE_Shafer_MEA_dev_AB,6,6,t,1,3,19963.3333333333,20180815_ON PFAS G2-1_1 Calculations.xlsx,""
