treatment,apid,rowi,coli,wllt,wllq,conc,rval,srcf,acsn
DMSO,MW1007-27a,2,8,n,1,0,0.283628,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-27b,2,8,n,1,0,0.557345,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-38,2,8,n,1,0,0.109395,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-104,3,1,n,1,0,0.475056,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-26a,3,1,n,1,0,0.469008,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-26b,3,1,n,1,0,0.2026,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-27a,3,1,n,1,0,0.218521,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-27b,3,1,n,1,0,0.370567,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-38,3,1,n,1,0,0.161536,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-26a,3,8,n,1,0,0.414286,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-27a,3,8,n,1,0,0.065929,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-27b,3,8,n,1,0,0.479988,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-38,3,8,n,1,0,0.077876,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-104,4,1,n,1,0,0.250141,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-26a,4,1,n,1,0,0.434073,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-26b,4,1,n,1,0,0.232212,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-27a,4,1,n,1,0,0.239374,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-27b,4,1,n,1,0,0.455649,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-38,4,1,n,1,0,0.243498,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-104,4,8,n,1,0,0.300252,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-26a,4,8,n,1,0,0.541359,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-27a,4,8,n,1,0,0.239375,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-27b,4,8,n,1,0,0.442532,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-38,4,8,n,1,0,0.291905,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-104,5,1,n,1,0,0.362733,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-26a,5,1,n,1,0,0.499134,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-26b,5,1,n,1,0,0.283147,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-27a,5,1,n,1,0,0.194821,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-27b,5,1,n,1,0,0.74864,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-38,5,1,n,1,0,0.254982,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-26b,5,7,n,1,0,0,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-26a,5,8,n,1,0,0.507147,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-27a,5,8,n,1,0,0.258769,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-27b,5,8,n,1,0,0.560482,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-38,5,8,n,1,0,0.165422,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-104,6,1,n,1,0,0.327114,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-26a,6,1,n,1,0,0.337254,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-26b,6,1,n,1,0,0.214309,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-27a,6,1,n,1,0,0.124627,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-27b,6,1,n,1,0,0.249727,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-38,6,1,n,1,0,0.201536,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-26a,6,8,n,1,0,0.663606,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-27a,6,8,n,1,0,0.331435,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-27b,6,8,n,1,0,0.561584,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
DMSO,MW1007-38,6,8,n,1,0,0.134861,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-26a,3,2,t,1,3e-04,0.587918,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-26a,3,3,t,1,0.001,0.461883,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-27a,3,2,t,1,0.003,0.325661,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-27b,3,2,t,1,0.003,0.652963,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-38,3,2,t,1,0.003,0.28817,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-26a,3,4,t,1,0.003,0.313426,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-27a,3,3,t,1,0.01,0.409184,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-27b,3,3,t,1,0.01,0.342655,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-38,3,3,t,1,0.01,0.253467,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-26a,3,5,t,1,0.01,0.339657,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-104,3,2,t,1,0.01,0.274198,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-26b,3,2,t,1,0.01,0.151912,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-104,6,2,t,1,0.01,0.348834,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-26b,6,2,t,1,0.01,0.15545,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-104,1,2,t,1,0.03,0.266772,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-26a,2,2,t,1,0.03,0.529614,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-26b,2,2,t,1,0.03,0.244042,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-27a,2,2,t,1,0.03,0.181106,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-27b,2,2,t,1,0.03,0.56474,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-38,2,2,t,1,0.03,0.30657,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-104,4,2,t,1,0.03,0.351497,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-26b,5,2,t,1,0.03,0.178188,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-27a,3,4,t,1,0.03,0.39449,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-27b,3,4,t,1,0.03,0.365572,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-38,3,4,t,1,0.03,0.172766,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-26a,3,6,t,1,0.03,0.348428,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-104,3,3,t,1,0.03,0.315483,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-26b,3,3,t,1,0.03,0.198203,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-26a,6,2,t,1,0.03,0.587309,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-104,6,3,t,1,0.03,0.368762,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-26b,6,3,t,1,0.03,0.291015,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Acetaminophen,MW1007-26a,1,2,t,1,0.1,0.555085,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Acetaminophen,MW1007-27a,1,2,t,1,0.1,0.194852,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Acetaminophen,MW1007-27b,1,2,t,1,0.1,0.63708,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Acetaminophen,MW1007-38,1,2,t,1,0.1,0.307098,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-104,1,3,t,1,0.1,0.274621,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-26a,2,3,t,1,0.1,0.519238,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-26b,2,3,t,1,0.1,0.149835,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-27a,2,3,t,1,0.1,0.276492,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-27b,2,3,t,1,0.1,0.558472,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-38,2,3,t,1,0.1,0.275128,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-104,4,3,t,1,0.1,0.383448,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-26b,5,3,t,1,0.1,0.239683,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-27a,3,5,t,1,0.1,0.262872,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-27b,3,5,t,1,0.1,0.481613,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-38,3,5,t,1,0.1,0.210475,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-26a,3,7,t,1,0.1,0.344579,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Glyphosate,MW1007-26b,1,2,t,1,0.1,0.313584,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Glyphosate,MW1007-104,2,2,t,1,0.1,0.367229,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Glyphosate,MW1007-26b,4,2,t,1,0.1,0.267482,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Glyphosate,MW1007-104,5,2,t,1,0.1,0.273887,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Loperamide,MW1007-26a,4,2,t,1,0.1,0.448569,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Loperamide,MW1007-27a,4,2,t,1,0.1,0.256269,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Loperamide,MW1007-27b,4,2,t,1,0.1,0.506561,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Loperamide,MW1007-38,4,2,t,1,0.1,0.309848,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Mevastatin,MW1007-26a,5,2,t,1,0.1,0.499967,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Mevastatin,MW1007-27a,5,2,t,1,0.1,0.349553,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Mevastatin,MW1007-27b,5,2,t,1,0.1,0.16809,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Mevastatin,MW1007-38,5,2,t,1,0.1,0.307943,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-104,3,4,t,1,0.1,0.334149,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-26b,3,4,t,1,0.1,0.212551,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-27a,6,2,t,1,0.1,0.246151,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-27b,6,2,t,1,0.1,0.320765,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-38,6,2,t,1,0.1,0.338915,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-26a,6,3,t,1,0.1,0.494463,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-104,6,4,t,1,0.1,0.414144,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-26b,6,4,t,1,0.1,0.184065,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Acetaminophen,MW1007-26a,1,3,t,1,0.3,0.471171,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Acetaminophen,MW1007-27a,1,3,t,1,0.3,0.243542,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Acetaminophen,MW1007-27b,1,3,t,1,0.3,0.402333,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Acetaminophen,MW1007-38,1,3,t,1,0.3,0.341569,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-104,1,4,t,1,0.3,0.240979,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-26a,2,4,t,1,0.3,0.553769,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-26b,2,4,t,1,0.3,0.215747,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-27a,2,4,t,1,0.3,0.312887,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-27b,2,4,t,1,0.3,0.932968,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-38,2,4,t,1,0.3,0.257377,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-104,4,4,t,1,0.3,0.428424,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-26b,5,4,t,1,0.3,0.135668,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-27a,3,6,t,1,0.3,0,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-27b,3,6,t,1,0.3,0.719367,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-38,3,6,t,1,0.3,0.096408,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Glyphosate,MW1007-26b,1,3,t,1,0.3,0.27794,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Glyphosate,MW1007-104,2,3,t,1,0.3,0.318213,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Glyphosate,MW1007-26b,4,3,t,1,0.3,0.133036,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Glyphosate,MW1007-104,5,3,t,1,0.3,0.263421,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Loperamide,MW1007-26a,4,3,t,1,0.3,0.377,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Loperamide,MW1007-27a,4,3,t,1,0.3,0.21343,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Loperamide,MW1007-27b,4,3,t,1,0.3,0.428977,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Loperamide,MW1007-38,4,3,t,1,0.3,0.236455,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Mevastatin,MW1007-26a,5,3,t,1,0.3,0.439668,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Mevastatin,MW1007-27a,5,3,t,1,0.3,0.454109,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Mevastatin,MW1007-27b,5,3,t,1,0.3,0.244198,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Mevastatin,MW1007-38,5,3,t,1,0.3,0.227339,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-104,3,5,t,1,0.3,0.485203,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-26b,3,5,t,1,0.3,0.107363,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-27a,6,3,t,1,0.3,0.31296,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-27b,6,3,t,1,0.3,0.764278,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-38,6,3,t,1,0.3,0.146399,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-26a,6,4,t,1,0.3,0.504818,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-104,6,5,t,1,0.3,0.377029,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-26b,6,5,t,1,0.3,0.390163,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Acetaminophen,MW1007-26a,1,4,t,1,1,0.620994,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Acetaminophen,MW1007-27a,1,4,t,1,1,0.214296,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Acetaminophen,MW1007-27b,1,4,t,1,1,0.657039,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Acetaminophen,MW1007-38,1,4,t,1,1,0.136162,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-104,1,5,t,1,1,0.193726,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-26a,2,5,t,1,1,0.525125,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-26b,2,5,t,1,1,0.241161,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-27a,2,5,t,1,1,0.178638,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-27b,2,5,t,1,1,1.146715,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-38,2,5,t,1,1,0.114684,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-104,4,5,t,1,1,0.257899,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-26b,5,5,t,1,1,0.118568,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-27a,3,7,t,1,1,0.15327,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-27b,3,7,t,1,1,0.354039,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Domoic Acid,MW1007-38,3,7,t,1,1,0.119866,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Glyphosate,MW1007-26b,1,4,t,1,1,0.076667,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Glyphosate,MW1007-104,2,4,t,1,1,0.236536,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Glyphosate,MW1007-26b,4,4,t,1,1,0.11956,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Glyphosate,MW1007-104,5,4,t,1,1,0.212956,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Loperamide,MW1007-26a,4,4,t,1,1,0.152901,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Loperamide,MW1007-27a,4,4,t,1,1,0.119924,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Loperamide,MW1007-27b,4,4,t,1,1,0.358207,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Loperamide,MW1007-38,4,4,t,1,1,0.065224,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Mevastatin,MW1007-26a,5,4,t,1,1,0.064879,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Mevastatin,MW1007-27a,5,4,t,1,1,0,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Mevastatin,MW1007-27b,5,4,t,1,1,0.251209,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Mevastatin,MW1007-38,5,4,t,1,1,0.062458,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-104,3,6,t,1,1,0.273773,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-26b,3,6,t,1,1,0.177433,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-27a,6,4,t,1,1,0.174441,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-27b,6,4,t,1,1,0.673226,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-38,6,4,t,1,1,0.111228,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-26a,6,5,t,1,1,0.620982,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-104,6,6,t,1,1,0.27041,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Sodium Orthovanadate,MW1007-26b,6,6,t,1,1,0.22066,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Acetaminophen,MW1007-26a,1,6,t,1,10,0.646677,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Acetaminophen,MW1007-27a,1,6,t,1,10,0.367319,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Acetaminophen,MW1007-27b,1,6,t,1,10,0.418452,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Acetaminophen,MW1007-38,1,6,t,1,10,0.229647,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-104,1,7,t,1,10,0.082812,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-26a,2,7,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-27a,2,7,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-27b,2,7,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-38,2,7,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-26b,2,8,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-104,4,7,t,1,10,0.082812,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Bisindolymaleimide 1,MW1007-26b,5,8,t,1,10,0.209993,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Glyphosate,MW1007-26b,1,6,t,1,10,0.112178,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Glyphosate,MW1007-104,2,6,t,1,10,0.126411,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Glyphosate,MW1007-26b,4,6,t,1,10,0.10557,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Glyphosate,MW1007-104,5,6,t,1,10,0.172845,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Loperamide,MW1007-26a,4,6,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Loperamide,MW1007-27a,4,6,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Loperamide,MW1007-27b,4,6,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Loperamide,MW1007-38,4,6,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Mevastatin,MW1007-26a,5,6,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Mevastatin,MW1007-27a,5,6,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
Mevastatin,MW1007-27b,5,6,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_network_spike_duration_std
