"date","Plate.SN","DIV","well","treatment","dose","units","file.name","wt.mean.resistance","wllq_by_well","wllq_notes_by_well"
20220209,"MW89-4615",7,"A8","Deltamethrin","30","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",21.057487,"1",""
20220209,"MW89-4615",7,"B1","Thiamethoxam","0.03","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",19.183841,"1",""
20220209,"MW89-4615",7,"B2","DMSO","0","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",20.401971,"1",""
20220209,"MW89-4615",7,"B3","Thiamethoxam","0.1","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",18.088818,"1",""
20220209,"MW89-4615",7,"B4","Thiamethoxam","0.3","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",21.339677,"1",""
20220209,"MW89-4615",7,"B5","Thiamethoxam","1","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",17.940383,"1",""
20220209,"MW89-4615",7,"B6","Thiamethoxam","3","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",19.129942,"1",""
20220209,"MW89-4615",7,"B7","Thiamethoxam","10","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",20.668918,"1",""
20220209,"MW89-4615",7,"B8","Thiamethoxam","30","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",19.330197,"1",""
20220209,"MW89-4615",7,"C1","Tributyltin Chloride","1e-04","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",18.772632,"1",""
20220209,"MW89-4615",7,"C2","DMSO","0","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",20.506934,"1",""
20220209,"MW89-4615",7,"C3","Tributyltin Chloride","3e-04","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",15.634652,"1",""
20220209,"MW89-4615",7,"C4","Tributyltin Chloride","0.001","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",23.125725,"1",""
20220209,"MW89-4615",7,"C5","Tributyltin Chloride","0.003","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",18.219571,"1",""
20220209,"MW89-4615",7,"C6","Tributyltin Chloride","0.01","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",20.847819,"1",""
20220209,"MW89-4615",7,"C7","Tributyltin Chloride","0.03","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",22.850079,"1",""
20220209,"MW89-4615",7,"C8","Tributyltin Chloride","0.1","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",6.298884,"1",""
20220209,"MW89-4615",7,"D1","Rotenone","3e-05","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",17.44095,"1",""
20220209,"MW89-4615",7,"D2","DMSO","0","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",21.527131,"1",""
20220209,"MW89-4615",7,"D3","Rotenone","1e-04","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",19.807595,"1",""
20220209,"MW89-4615",7,"D4","Rotenone","3e-04","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",18.648352,"1",""
20220209,"MW89-4615",7,"D5","Rotenone","0.001","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",19.91442,"1",""
20220209,"MW89-4615",7,"D6","Rotenone","0.003","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",20.302951,"1",""
20220209,"MW89-4615",7,"D7","Rotenone","0.01","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",18.229093,"1",""
20220209,"MW89-4615",7,"D8","Rotenone","0.03","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",20.654921,"1",""
20220209,"MW89-4615",7,"E1","Glyphosate","0.03","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",16.273365,"1",""
20220209,"MW89-4615",7,"E2","H2O","0","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",19.766945,"1",""
20220209,"MW89-4615",7,"E3","Glyphosate","0.1","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",20.202918,"1",""
20220209,"MW89-4615",7,"E4","Glyphosate","0.3","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",21.261045,"1",""
20220209,"MW89-4615",7,"E5","Glyphosate","1","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",18.469402,"1",""
20220209,"MW89-4615",7,"E6","Glyphosate","3","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",18.761411,"1",""
20220209,"MW89-4615",7,"E7","Glyphosate","10","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",18.768944,"1",""
20220209,"MW89-4615",7,"E8","Glyphosate","30","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",18.442027,"1",""
20220209,"MW89-4615",7,"F1","Lindane","0.03","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",15.846075,"1",""
20220209,"MW89-4615",7,"F2","EtOH","0","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",18.661878,"1",""
20220209,"MW89-4615",7,"F3","Lindane","0.1","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",17.294067,"1",""
20220209,"MW89-4615",7,"F4","Lindane","0.3","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",15.501954,"1",""
20220209,"MW89-4615",7,"F5","Lindane","1","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",10.588767,"1",""
20220209,"MW89-4615",7,"F6","Lindane","3","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",15.236352,"1",""
20220209,"MW89-4615",7,"F7","Lindane","10","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",13.084156,"1",""
20220209,"MW89-4615",7,"F8","Lindane","30","uM","iNFA_20220209_MW89-4615_07_(000)_Compiler.csv",15.024394,"1",""
20220209,"MW89-4615",9,"A1","Deltamethrin","0.03","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",20.381042,"1",""
20220209,"MW89-4615",9,"A2","EtOH:DMSO","0","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",18.457012,"1",""
20220209,"MW89-4615",9,"A3","Deltamethrin","0.1","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",15.913665,"1",""
20220209,"MW89-4615",9,"A4","Deltamethrin","0.3","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",17.329172,"1",""
20220209,"MW89-4615",9,"A5","Deltamethrin","1","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",14.005154,"1",""
20220209,"MW89-4615",9,"A6","Deltamethrin","3","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",15.677538,"1",""
20220209,"MW89-4615",9,"A7","Deltamethrin","10","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",20.670809,"1",""
20220209,"MW89-4615",9,"A8","Deltamethrin","30","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",21.094291,"1",""
20220209,"MW89-4615",9,"B1","Thiamethoxam","0.03","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",16.307667,"1",""
20220209,"MW89-4615",9,"B2","DMSO","0","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",16.998302,"1",""
20220209,"MW89-4615",9,"B3","Thiamethoxam","0.1","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",15.062261,"1",""
20220209,"MW89-4615",9,"B4","Thiamethoxam","0.3","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",18.927117,"1",""
20220209,"MW89-4615",9,"B5","Thiamethoxam","1","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",14.669195,"1",""
20220209,"MW89-4615",9,"B6","Thiamethoxam","3","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",15.764626,"1",""
20220209,"MW89-4615",9,"B7","Thiamethoxam","10","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",17.770857,"1",""
20220209,"MW89-4615",9,"B8","Thiamethoxam","30","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",18.973295,"1",""
20220209,"MW89-4615",9,"C1","Tributyltin Chloride","1e-04","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",16.066628,"1",""
20220209,"MW89-4615",9,"C2","DMSO","0","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",17.070998,"1",""
20220209,"MW89-4615",9,"C3","Tributyltin Chloride","3e-04","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",13.872508,"1",""
20220209,"MW89-4615",9,"C4","Tributyltin Chloride","0.001","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",21.936969,"1",""
20220209,"MW89-4615",9,"C5","Tributyltin Chloride","0.003","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",15.539087,"1",""
20220209,"MW89-4615",9,"C6","Tributyltin Chloride","0.01","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",17.415091,"1",""
20220209,"MW89-4615",9,"C7","Tributyltin Chloride","0.03","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",21.291631,"1",""
20220209,"MW89-4615",9,"C8","Tributyltin Chloride","0.1","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",0,"1",""
20220209,"MW89-4615",9,"D1","Rotenone","3e-05","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",14.182848,"1",""
20220209,"MW89-4615",9,"D2","DMSO","0","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",17.778812,"1",""
20220209,"MW89-4615",9,"D3","Rotenone","1e-04","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",15.64558,"1",""
20220209,"MW89-4615",9,"D4","Rotenone","3e-04","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",16.510233,"1",""
20220209,"MW89-4615",9,"D5","Rotenone","0.001","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",18.168895,"1",""
20220209,"MW89-4615",9,"D6","Rotenone","0.003","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",15.142306,"1",""
20220209,"MW89-4615",9,"D7","Rotenone","0.01","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",14.469998,"1",""
20220209,"MW89-4615",9,"D8","Rotenone","0.03","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",18.007989,"1",""
20220209,"MW89-4615",9,"E1","Glyphosate","0.03","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",16.474913,"1",""
20220209,"MW89-4615",9,"E2","H2O","0","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",17.813065,"1",""
20220209,"MW89-4615",9,"E3","Glyphosate","0.1","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",15.208933,"1",""
20220209,"MW89-4615",9,"E4","Glyphosate","0.3","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",17.866621,"1",""
20220209,"MW89-4615",9,"E5","Glyphosate","1","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",16.677122,"1",""
20220209,"MW89-4615",9,"E6","Glyphosate","3","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",15.41033,"1",""
20220209,"MW89-4615",9,"E7","Glyphosate","10","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",15.277482,"1",""
20220209,"MW89-4615",9,"E8","Glyphosate","30","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",13.494372,"1",""
20220209,"MW89-4615",9,"F1","Lindane","0.03","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",17.262301,"1",""
20220209,"MW89-4615",9,"F2","EtOH","0","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",14.138305,"1",""
20220209,"MW89-4615",9,"F3","Lindane","0.1","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",14.921293,"1",""
20220209,"MW89-4615",9,"F4","Lindane","0.3","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",15.594174,"1",""
20220209,"MW89-4615",9,"F5","Lindane","1","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",10.625585,"1",""
20220209,"MW89-4615",9,"F6","Lindane","3","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",13.790371,"1",""
20220209,"MW89-4615",9,"F7","Lindane","10","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",10.747432,"1",""
20220209,"MW89-4615",9,"F8","Lindane","30","uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",14.166038,"1",""
20220209,"MW89-4615",12,"A1","Deltamethrin","0.03","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",20.502301,"1",""
20220209,"MW89-4615",12,"A2","EtOH:DMSO","0","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",17.651435,"1",""
20220209,"MW89-4615",12,"A3","Deltamethrin","0.1","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.870775,"1",""
20220209,"MW89-4615",12,"A4","Deltamethrin","0.3","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.901706,"1",""
20220209,"MW89-4615",12,"A5","Deltamethrin","1","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.551456,"1",""
20220209,"MW89-4615",12,"A6","Deltamethrin","3","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",17.713346,"1",""
20220209,"MW89-4615",12,"A7","Deltamethrin","10","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",22.134555,"1",""
20220209,"MW89-4615",12,"A8","Deltamethrin","30","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",17.593317,"1",""
20220209,"MW89-4615",12,"B1","Thiamethoxam","0.03","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.428663,"1",""
20220209,"MW89-4615",12,"B2","DMSO","0","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",18.124995,"1",""
20220209,"MW89-4615",12,"B3","Thiamethoxam","0.1","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",13.918076,"1",""
20220209,"MW89-4615",12,"B4","Thiamethoxam","0.3","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.643236,"1",""
20220209,"MW89-4615",12,"B5","Thiamethoxam","1","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",14.655562,"1",""
20220209,"MW89-4615",12,"B6","Thiamethoxam","3","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",14.926107,"1",""
20220209,"MW89-4615",12,"B7","Thiamethoxam","10","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.014657,"1",""
20220209,"MW89-4615",12,"B8","Thiamethoxam","30","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",19.12602,"1",""
20220209,"MW89-4615",12,"C1","Tributyltin Chloride","1e-04","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",15.196554,"1",""
20220209,"MW89-4615",12,"C2","DMSO","0","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",14.789109,"1",""
20220209,"MW89-4615",12,"C3","Tributyltin Chloride","3e-04","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",12.401469,"1",""
20220209,"MW89-4615",12,"C4","Tributyltin Chloride","0.001","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",17.145258,"1",""
20220209,"MW89-4615",12,"C5","Tributyltin Chloride","0.003","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",14.71924,"1",""
20220209,"MW89-4615",12,"C6","Tributyltin Chloride","0.01","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.727344,"1",""
20220209,"MW89-4615",12,"C7","Tributyltin Chloride","0.03","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",23.119319,"1",""
20220209,"MW89-4615",12,"C8","Tributyltin Chloride","0.1","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",0,"1",""
20220209,"MW89-4615",12,"D1","Rotenone","3e-05","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",17.16419,"1",""
20220209,"MW89-4615",12,"D2","DMSO","0","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.612387,"1",""
20220209,"MW89-4615",12,"D3","Rotenone","1e-04","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",14.825137,"1",""
20220209,"MW89-4615",12,"D4","Rotenone","3e-04","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",14.706234,"1",""
20220209,"MW89-4615",12,"D5","Rotenone","0.001","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",14.974327,"1",""
20220209,"MW89-4615",12,"D6","Rotenone","0.003","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",13.9244,"1",""
20220209,"MW89-4615",12,"D7","Rotenone","0.01","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",13.819471,"1",""
20220209,"MW89-4615",12,"D8","Rotenone","0.03","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",17.290662,"1",""
20220209,"MW89-4615",12,"E1","Glyphosate","0.03","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.889905,"1",""
20220209,"MW89-4615",12,"E2","H2O","0","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",17.824747,"1",""
20220209,"MW89-4615",12,"E3","Glyphosate","0.1","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",14.781459,"1",""
20220209,"MW89-4615",12,"E4","Glyphosate","0.3","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.977529,"1",""
20220209,"MW89-4615",12,"E5","Glyphosate","1","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.001481,"1",""
20220209,"MW89-4615",12,"E6","Glyphosate","3","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.501573,"1",""
20220209,"MW89-4615",12,"E7","Glyphosate","10","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",15.054818,"1",""
20220209,"MW89-4615",12,"E8","Glyphosate","30","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",15.466889,"1",""
20220209,"MW89-4615",12,"F1","Lindane","0.03","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",15.628727,"1",""
20220209,"MW89-4615",12,"F2","EtOH","0","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",20.06839,"1",""
20220209,"MW89-4615",12,"F3","Lindane","0.1","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",19.719513,"1",""
20220209,"MW89-4615",12,"F4","Lindane","0.3","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",15.931451,"1",""
20220209,"MW89-4615",12,"F5","Lindane","1","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",13.892094,"1",""
20220209,"MW89-4615",12,"F6","Lindane","3","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",15.850616,"1",""
20220209,"MW89-4615",12,"F7","Lindane","10","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",12.449573,"1",""
20220209,"MW89-4615",12,"F8","Lindane","30","uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",14.454212,"1",""
20220209,"MW89-4616",0,"A1","Tributyltin Chloride","1e-04","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",18.347414,"1",""
20220209,"MW89-4616",0,"A2","DMSO","0","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",18.85462,"1",""
20220209,"MW89-4616",0,"A3","Tributyltin Chloride","3e-04","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.289201,"1",""
20220209,"MW89-4616",0,"A4","Tributyltin Chloride","0.001","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.474547,"1",""
20220209,"MW89-4616",0,"A5","Tributyltin Chloride","0.003","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.790118,"1",""
20220209,"MW89-4616",0,"A6","Tributyltin Chloride","0.01","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",19.6887,"1",""
20220209,"MW89-4616",0,"A7","Tributyltin Chloride","0.03","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.894643,"1",""
20220209,"MW89-4616",0,"A8","Tributyltin Chloride","0.1","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.537299,"1",""
20220209,"MW89-4616",0,"B1","Deltamethrin","0.03","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.332346,"1",""
20220209,"MW89-4616",0,"B2","EtOH:DMSO","0","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.815364,"1",""
20220209,"MW89-4616",0,"B3","Deltamethrin","0.1","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.869574,"1",""
20220209,"MW89-4616",0,"B4","Deltamethrin","0.3","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.522747,"1",""
20220209,"MW89-4616",0,"B5","Deltamethrin","1","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",14.885538,"1",""
20220209,"MW89-4616",0,"B6","Deltamethrin","3","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",18.074368,"1",""
20220209,"MW89-4616",0,"B7","Deltamethrin","10","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",19.461749,"1",""
20220209,"MW89-4616",0,"B8","Deltamethrin","30","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",14.984613,"1",""
20220209,"MW89-4616",0,"C1","Thiamethoxam","0.03","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",15.721663,"1",""
20220209,"MW89-4616",0,"C2","DMSO","0","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.094022,"1",""
20220209,"MW89-4616",0,"C3","Thiamethoxam","0.1","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.652531,"1",""
20220209,"MW89-4616",0,"C4","Thiamethoxam","0.3","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",18.105754,"1",""
20220209,"MW89-4616",0,"C5","Thiamethoxam","1","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.808307,"1",""
20220209,"MW89-4616",0,"C6","Thiamethoxam","3","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.117298,"1",""
20220209,"MW89-4616",0,"C7","Thiamethoxam","10","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",18.022242,"1",""
20220209,"MW89-4616",0,"C8","Thiamethoxam","30","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.507005,"1",""
20220209,"MW89-4616",0,"D1","Lindane","0.03","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.949209,"1",""
20220209,"MW89-4616",0,"D2","EtOH","0","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.359748,"1",""
20220209,"MW89-4616",0,"D3","Lindane","0.1","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.649747,"1",""
20220209,"MW89-4616",0,"D4","Lindane","0.3","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",14.698335,"1",""
20220209,"MW89-4616",0,"D5","Lindane","1","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.331458,"1",""
20220209,"MW89-4616",0,"D6","Lindane","3","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.283819,"1",""
20220209,"MW89-4616",0,"D7","Lindane","10","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.131725,"1",""
20220209,"MW89-4616",0,"D8","Lindane","30","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.493094,"1",""
20220209,"MW89-4616",0,"E1","Rotenone","3e-05","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.862235,"1",""
20220209,"MW89-4616",0,"E2","DMSO","0","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",18.600303,"1",""
20220209,"MW89-4616",0,"E3","Rotenone","1e-04","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",18.105418,"1",""
20220209,"MW89-4616",0,"E4","Rotenone","3e-04","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",18.131499,"1",""
20220209,"MW89-4616",0,"E5","Rotenone","0.001","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.777584,"1",""
20220209,"MW89-4616",0,"E6","Rotenone","0.003","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",18.174287,"1",""
20220209,"MW89-4616",0,"E7","Rotenone","0.01","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.07542,"1",""
20220209,"MW89-4616",0,"E8","Rotenone","0.03","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",15.925564,"1",""
20220209,"MW89-4616",0,"F1","Glyphosate","0.03","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",15.698607,"1",""
20220209,"MW89-4616",0,"F2","H2O","0","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.429228,"1",""
20220209,"MW89-4616",0,"F3","Glyphosate","0.1","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.475468,"1",""
20220209,"MW89-4616",0,"F4","Glyphosate","0.3","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.056949,"1",""
20220209,"MW89-4616",0,"F5","Glyphosate","1","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.810332,"1",""
20220209,"MW89-4616",0,"F6","Glyphosate","3","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.514744,"1",""
20220209,"MW89-4616",0,"F7","Glyphosate","10","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.504449,"1",""
20220209,"MW89-4616",0,"F8","Glyphosate","30","uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.190427,"1",""
20220209,"MW89-4616",2,"A1","Tributyltin Chloride","1e-04","uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",21.429043,"1",""
20220209,"MW89-4616",2,"A2","DMSO","0","uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",19.719708,"1",""
20220209,"MW89-4616",2,"A3","Tributyltin Chloride","3e-04","uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",21.524506,"1",""
20220209,"MW89-4616",2,"A4","Tributyltin Chloride","0.001","uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",19.984073,"1",""
20220209,"MW89-4616",2,"A5","Tributyltin Chloride","0.003","uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",22.700604,"1",""
20220209,"MW89-4616",2,"A6","Tributyltin Chloride","0.01","uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",26.3835,"1",""
20220209,"MW89-4616",2,"A7","Tributyltin Chloride","0.03","uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",24.846135,"1",""
20220209,"MW89-4616",2,"A8","Tributyltin Chloride","0.1","uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",9.341127,"1",""
20220209,"MW89-4616",2,"B1","Deltamethrin","0.03","uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",21.343511,"1",""
